time,hr
28640.76864,71
28645.76864,73
28652.76864,72
28655.76867,72
28660.76864,72
28665.76864,72
28670.76864,71
28675.76867,70
28680.76864,70
28685.76864,70
28691.76864,70
28695.76867,70
28700.76864,71
28705.76864,72
28712.76864,74
28715.76867,74
28720.76864,74
28725.76864,75
28730.76864,75
28735.76867,73
28742.76864,69
28745.76864,68
28752.76864,68
28755.76867,68
28760.76864,68
28765.76864,69
28770.76864,70
28775.76867,70
28784.76864,69
28786.76864,70
28791.76864,73
28796.76867,70
28802.76864,68
28807.76864,66
28812.76864,66
28817.76867,68
28823.76864,68
28828.76864,69
28833.76867,70
28838.76867,70
28844.76864,68
28849.76864,68
28854.76867,68
28860.76867,68
28865.76864,70
28870.76864,69
28875.76867,69
28880.76867,68
28886.76864,68
28892.76864,71
28896.76867,73
28901.76867,82
28907.76864,75
28912.76867,73
28917.76867,73
28922.76867,79
28928.76864,77
28933.76867,76
28938.76867,75
28943.76867,75
28949.76864,79
28954.76867,74
28959.76867,74
28964.76867,73
28970.76864,70
28975.76867,70
28980.76864,70
28985.76864,70
28990.76864,71
28995.76867,72
29000.76867,74
29006.76864,74
29011.76864,75
29016.76867,78
29022.76867,77
29028.76864,77
29037.76867,79
29043.76864,88
29048.76867,82
29050.76864,81
29054.76867,82
29059.76867,83
29064.76864,83
29069.76864,81
29077.76867,82
29079.76867,82
29084.76864,82
29093.76867,82
29095.76867,82
29099.76867,82
29108.76864,92
29109.76864,93
29118.76867,94
29119.76867,95
29125.76864,96
29130.76864,97
29139.76867,97
29142.76864,97
29147.76864,95
29150.76867,93
29155.76867,94
29160.76867,94
29171.76864,100
29172.76864,100
29177.76867,101
29186.76864,79
29191.76867,86
29196.76867,87
29199.76864,88
29207.76864,92
29209.76864,92
29216.76867,94
29219.76867,95
29225.76864,96
29230.76864,96
29235.76867,96
29240.76867,98
29246.76864,97
29251.76864,95
29256.76867,95
29261.76864,97
29266.76864,99
29273.76867,98
29276.76867,92
29281.76867,95
29287.76864,93
29292.76864,93
29298.76867,93
29303.76867,92
29310.76864,95
